"@babel/parser@7.22.5","MIT","https://github.com/babel/babel","Copyright (C) 2012-2014 by various contributors (see AUTHORS)"
"@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-proposal-private-property-in-object@7.21.0-placeholder-for-preset-env.2","MIT","https://github.com/babel/babel-plugin-proposal-private-property-in-object","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-proposal-unicode-property-regex@7.18.6","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-async-generators@7.8.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-bigint@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-bigint","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-class-properties@7.12.13","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-class-static-block@7.14.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-dynamic-import@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-export-namespace-from@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-import-assertions@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-import-attributes@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-import-meta@7.10.4","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-json-strings@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-jsx@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-logical-assignment-operators@7.10.4","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-nullish-coalescing-operator@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-numeric-separator@7.10.4","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-object-rest-spread@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-optional-catch-binding@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-optional-chaining@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-private-property-in-object@7.14.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-top-level-await@7.14.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-typescript@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-syntax-unicode-sets-regex@7.18.6","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-arrow-functions@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-async-generator-functions@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-async-to-generator@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-block-scoped-functions@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-block-scoping@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-class-properties@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-class-static-block@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-classes@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-computed-properties@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-destructuring@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-dotall-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-duplicate-keys@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-dynamic-import@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-exponentiation-operator@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-export-namespace-from@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-for-of@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-function-name@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-json-strings@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-literals@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-logical-assignment-operators@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-member-expression-literals@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-modules-amd@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-modules-commonjs@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-modules-systemjs@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-modules-umd@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-named-capturing-groups-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-new-target@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-nullish-coalescing-operator@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-numeric-separator@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-object-rest-spread@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-object-super@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-optional-catch-binding@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-optional-chaining@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-parameters@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-private-methods@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-private-property-in-object@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-property-literals@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-regenerator@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-reserved-words@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-shorthand-properties@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-spread@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-sticky-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-template-literals@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-typeof-symbol@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-unicode-escapes@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-unicode-property-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-unicode-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/plugin-transform-unicode-sets-regex@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/preset-env@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/preset-modules@0.1.5","MIT","https://github.com/babel/preset-modules","Copyright (c) 2020 Babel"
"@babel/regjsgen@0.8.0","MIT","https://github.com/bnjmnt4n/regjsgen","Copyright 2014-2020 Benjamin Tan <https://ofcr.se/>"
"@babel/runtime@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/template@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/traverse@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@babel/types@7.22.5","MIT","https://github.com/babel/babel","Copyright (c) 2014-present Sebastian McKenzie and other contributors"
"@bcoe/v8-coverage@0.2.3","MIT","https://github.com/demurgos/v8-coverage","Copyright © 2015-2017 Charles Samborski"
"@colors/colors@1.5.0","MIT","https://github.com/DABH/colors.js","publisher"
"@cypress/request@2.88.11","Apache-2.0","https://github.com/cypress-io/request","publisher"
"@cypress/xvfb@1.2.4","MIT","https://github.com/cypress-io/xvfb","publisher"
"@datadog/browser-core@4.43.0","Apache-2.0","https://github.com/DataDog/browser-sdk","publisher"
"@datadog/browser-logs@4.43.0","Apache-2.0","https://github.com/DataDog/browser-sdk","publisher"
"@datadog/browser-rum-core@4.43.0","Apache-2.0","https://github.com/DataDog/browser-sdk","publisher"
"@datadog/browser-rum@4.43.0","Apache-2.0","https://github.com/DataDog/browser-sdk","publisher"
"@datadog/native-appsec@3.2.0","Apache-2.0","https://github.com/DataDog/dd-native-appsec-js","publisher"
"@datadog/native-iast-rewriter@2.0.1","Apache-2.0","https://github.com/DataDog/dd-native-iast-rewriter-js","publisher"
"@datadog/native-iast-taint-tracking@1.5.0","Apache-2.0","https://github.com/DataDog/dd-native-iast-taint-tracking-js","publisher"
"@datadog/native-metrics@2.0.0","Apache-2.0","https://github.com/DataDog/dd-native-metrics-js","publisher"
"@datadog/pprof@2.2.3","Apache-2.0","https://github.com/datadog/pprof-nodejs","publisher"
"@datadog/sketches-js@2.1.0","Apache-2.0","https://github.com/DataDog/sketches-js","Copyright 2020 Datadog, Inc."
"@esbuild-kit/cjs-loader@2.4.2","MIT","https://github.com/esbuild-kit/cjs-loader","Copyright (c) Hiroki Osame <hiroki.osame@gmail.com>"
"@esbuild-kit/core-utils@3.1.0","MIT","https://github.com/esbuild-kit/core-utils","Copyright (c) Hiroki Osame <hiroki.osame@gmail.com>"
"@esbuild-kit/esm-loader@2.5.5","MIT","https://github.com/esbuild-kit/esm-loader","Copyright (c) Hiroki Osame <hiroki.osame@gmail.com>"
"@esbuild/darwin-arm64@0.17.19","MIT","https://github.com/evanw/esbuild","publisher"
"@eslint-community/eslint-utils@4.4.0","MIT","https://github.com/eslint-community/eslint-utils","Copyright (c) 2018 Toru Nagashima"
"@eslint-community/regexpp@4.5.1","MIT","https://github.com/eslint-community/regexpp","Copyright (c) 2018 Toru Nagashima"
"@eslint/eslintrc@2.0.3","MIT","https://github.com/eslint/eslintrc","Copyright OpenJS Foundation and other contributors, <www.openjsf.org>"
"@eslint/js@8.43.0","MIT","https://github.com/eslint/eslint","Copyright OpenJS Foundation and other contributors, <www.openjsf.org>"
"@hapi/hoek@9.3.0","BSD-3-Clause","https://github.com/hapijs/hoek","Copyright (c) 2011-2020, Sideway Inc, and project contributors  . Copyright (c) 2011-2014, Walmart  . Copyright (c) 2011, Yahoo Inc."
"@hapi/topo@5.1.0","BSD-3-Clause","https://github.com/hapijs/topo","Copyright (c) 2012-2020, Sideway Inc, and project contributors  . Copyright (c) 2012-2014, Walmart.  . All rights reserved."
"@headlessui/react@1.7.15","MIT","https://github.com/tailwindlabs/headlessui","publisher"
"@humanwhocodes/config-array@0.11.10","Apache-2.0","https://github.com/humanwhocodes/config-array","publisher"
"@humanwhocodes/module-importer@1.0.1","Apache-2.0","https://github.com/humanwhocodes/module-importer","publisher"
"@humanwhocodes/object-schema@1.2.1","BSD-3-Clause","https://github.com/humanwhocodes/object-schema","Copyright (c) 2019, Human Who Codes. All rights reserved."
"@istanbuljs/load-nyc-config@1.1.0","ISC","https://github.com/istanbuljs/load-nyc-config","Copyright (c) 2019, Contributors"
"@istanbuljs/schema@0.1.3","MIT","https://github.com/istanbuljs/schema","Copyright (c) 2019 CFWare, LLC"
"@jest/console@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/core@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/environment@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/expect-utils@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/expect@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/fake-timers@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/globals@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/reporters@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/schemas@29.4.3","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/source-map@29.4.3","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/test-result@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/test-sequencer@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/transform@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jest/types@29.5.0","MIT","https://github.com/facebook/jest","Copyright (c) Meta Platforms, Inc. and affiliates."
"@jridgewell/gen-mapping@0.3.3","MIT","https://github.com/jridgewell/gen-mapping","Copyright 2022 Justin Ridgewell <jridgewell@google.com>"
"@jridgewell/resolve-uri@3.1.0","MIT","https://github.com/jridgewell/resolve-uri","Copyright 2019 Justin Ridgewell <jridgewell@google.com>"
"@jridgewell/set-array@1.1.2","MIT","https://github.com/jridgewell/set-array","Copyright 2022 Justin Ridgewell <jridgewell@google.com>"
"@jridgewell/source-map@0.3.5","MIT","https://github.com/jridgewell/source-map","Copyright 2019 Justin Ridgewell <jridgewell@google.com>"
"@jridgewell/sourcemap-codec@1.4.14","MIT","https://github.com/jridgewell/sourcemap-codec","Copyright (c) 2015 Rich Harris"
"@jridgewell/sourcemap-codec@1.4.15","MIT","https://github.com/jridgewell/sourcemap-codec","Copyright (c) 2015 Rich Harris"
"@jridgewell/trace-mapping@0.3.18","MIT","https://github.com/jridgewell/trace-mapping","Copyright 2022 Justin Ridgewell <justin@ridgewell.name>"
"@mswjs/cookies@0.2.2","MIT","https://github.com/mswjs/cookies","Copyright (c) 2020-present Artem Zakharchenko"
"@mswjs/interceptors@0.17.9","MIT","https://github.com/mswjs/interceptors","Copyright (c) 2018–present Artem Zakharchenko"
"@next-auth/prisma-adapter@1.0.7","ISC","https://github.com/nextauthjs/next-auth","Copyright (c) 2022-2023, Balázs Orbán"
"@next/env@13.4.7","MIT","https://github.com/vercel/next.js","publisher"
"@next/eslint-plugin-next@13.4.7","MIT","https://github.com/vercel/next.js","publisher"
"@next/swc-darwin-arm64@13.4.7","MIT","https://github.com/vercel/next.js","publisher"
"@nodelib/fs.scandir@2.1.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir","Copyright (c) Denis Malinochkin"
"@nodelib/fs.stat@2.0.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat","Copyright (c) Denis Malinochkin"
"@nodelib/fs.walk@1.2.8","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk","Copyright (c) Denis Malinochkin"
"@open-draft/until@1.0.3","MIT","https://github.com/open-draft/until","publisher"
"@opentelemetry/api@1.4.1","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js","publisher"
"@opentelemetry/core@1.14.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js","publisher"
"@opentelemetry/semantic-conventions@1.14.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js","publisher"
"@panva/hkdf@1.1.1","MIT","https://github.com/panva/hkdf","Copyright (c) 2021 Filip Skokan"
"@pkgr/utils@2.4.1","MIT","https://github.com/un-ts/pkgr","publisher"
"@prisma/client@4.16.1","Apache-2.0","https://github.com/prisma/prisma","publisher"
"@prisma/engines-version@4.16.0-66.b20ead4d3ab9e78ac112966e242ded703f4a052c","Apache-2.0","https://github.com/prisma/engines-wrapper","publisher"
"@prisma/engines@4.16.1","Apache-2.0","https://github.com/prisma/prisma","publisher"
"@protobufjs/aspromise@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/base64@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/codegen@2.0.4","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/eventemitter@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/fetch@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/float@1.0.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/inquire@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/path@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/pool@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@protobufjs/utf8@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","Copyright (c) 2016, Daniel Wirtz  All rights reserved."
"@rushstack/eslint-patch@1.3.2","MIT","https://github.com/microsoft/rushstack","Copyright (c) Microsoft Corporation. All rights reserved."
"@sideway/address@4.1.4","BSD-3-Clause","https://github.com/sideway/address","Copyright (c) 2019-2020, Sideway, Inc. and Project contributors. All rights reserved."
"@sideway/formula@3.0.1","BSD-3-Clause","https://github.com/sideway/formula","Copyright (c) 2019-2020, Sideway. Inc, and project contributors. All rights reserved."
"@sideway/pinpoint@2.0.0","BSD-3-Clause","https://github.com/sideway/pinpoint","Copyright (c) 2019-2020, Sideway. Inc, and project contributors"
"@sinclair/typebox@0.25.24","MIT","https://github.com/sinclairzx81/typebox","Copyright (c) 2017-2023 Haydn Paterson (sinclair) <haydn.developer@gmail.com>"
"@sinonjs/commons@3.0.0","BSD-3-Clause","https://github.com/sinonjs/commons","Copyright (c) 2018, Sinon.JS. All rights reserved."
"@sinonjs/fake-timers@10.3.0","BSD-3-Clause","https://github.com/sinonjs/fake-timers","Copyright (c) 2010-2014, Christian Johansen, christian@cjohansen.no. All rights reserved."
"@swc/helpers@0.5.1","Apache-2.0","https://github.com/swc-project/swc","Copyright [yyyy] [name of copyright owner]"
"@tailwindcss/forms@0.5.3","MIT","https://github.com/tailwindlabs/tailwindcss-forms","Copyright (c) Tailwind Labs, Inc."
"@tanstack/query-core@4.29.15","MIT","https://github.com/tanstack/query","Copyright (c) 2021-present Tanner Linsley"
"@tanstack/react-query@4.29.15","MIT","https://github.com/tanstack/query","Copyright (c) 2021-present Tanner Linsley"
"@testing-library/dom@9.3.1","MIT","https://github.com/testing-library/dom-testing-library","publisher"
"@testing-library/jest-dom@5.16.5","MIT","https://github.com/testing-library/jest-dom","publisher"
"@testing-library/react@14.0.0","MIT","https://github.com/testing-library/react-testing-library","publisher"
"@testing-library/user-event@14.4.3","MIT","https://github.com/testing-library/user-event","publisher"
"@tootallnate/once@2.0.0","MIT","https://github.com/TooTallNate/once","Copyright (c) 2020 Nathan Rajlich"
"@trpc/client@10.32.0","MIT","https://github.com/trpc/trpc","Copyright (c) 2023 Alex Johansson"
